AirQualityStation,Countrycode,Latitude,Longitude,no2,o3,pm10,traffic,industrial,background,rural,suburban,urban,nox_traffic,nox_industrial,nox_urban,nox_port_shipping,nox_other,nox_total,nox_share_traffic,nox_share_industrial,nox_share_urban,nox_share_port_shipping,nox_share_other,nox_dom_modeled,nox_dom_modeled_sh,nox_dom_all,nox_nonmodeled_dominant,nox_present_traffic,nox_present_industrial,nox_present_urban,nox_present_port_shipping,pm10_traffic,pm10_industrial,pm10_urban,pm10_port_shipping,pm10_other,pm10_total,pm10_share_traffic,pm10_share_industrial,pm10_share_urban,pm10_share_port_shipping,pm10_share_other,pm10_dom_modeled,pm10_dom_modeled_sh,pm10_dom_all,pm10_nonmodeled_dominant,pm10_present_traffic,pm10_present_industrial,pm10_present_urban,pm10_present_port_shipping
STA-FR30020,FR,48.77586,5.16279,16.20758234,49.35474962,14.72184864,0,0,1,0,0,1,4.2531396e-05,1.3317641e-05,8.918478e-06,1.4755592e-06,8.793169e-06,7.5036245e-05,0.5668113,0.17748277,0.118855596,0.01966462,0.11718563,traffic,0.5668113,traffic,False,True,True,True,True,4.4485582e-06,3.06984e-05,1.3937959e-05,1.257692e-07,5.941725e-06,5.5152414e-05,0.08065936,0.5566103,0.2527171,0.0022803934,0.10773282,industrial,0.5566103,industrial,False,True,True,True,True
STA_ES1640A,ES,37.34246,-5.83372,17.13721683,35.0,21.77118644,0,0,1,0,0,1,0.00021674951,0.00042030227,2.4947623e-05,0.0,2.0219353e-05,0.00068221876,0.31771263,0.61608136,0.036568362,0.0,0.029637638,industrial,0.61608136,industrial,False,True,True,True,False,2.2167298e-05,7.091338e-05,2.461757e-05,0.0,1.2240797e-05,0.00012993904,0.17059767,0.54574347,0.18945475,0.0,0.09420415,industrial,0.54574347,industrial,False,True,True,True,False
STA.IT1877A,IT,45.0419,7.6259,31.33913145,41.13294057,29.21943574,0,0,1,0,0,1,0.00027156112,4.07529e-05,0.00017798347,1.232196e-07,2.1710515e-05,0.00051213126,0.53025687,0.07957511,0.34753487,0.00024060161,0.04239248,traffic,0.53025687,traffic,False,True,True,True,True,3.2792337e-05,0.00016474424,7.354191e-05,1.0536904e-08,2.77714e-05,0.00029886045,0.10972458,0.55124134,0.24607441,3.5256937e-05,0.092924304,industrial,0.55124134,industrial,False,True,True,True,True
STA_PL0138A,PL,51.39908,21.14747,23.16863755,43.87954841,38.04795793,0,0,1,0,0,1,8.226454e-05,0.00012344953,5.8264603e-05,0.0,7.1179616e-06,0.00027109662,0.303451,0.45537096,0.2149219,0.0,0.02625618,industrial,0.45537096,industrial,False,True,True,True,False,1.0626159e-05,8.8503664e-05,0.00016006567,0.0,5.2689875e-06,0.0002644645,0.040179905,0.33465233,0.60524446,0.0,0.019923232,urban,0.60524446,urban,False,True,True,True,False
STA-CH0003R,CH,47.4798,8.90468,11.97966768,58.20639329,13.02563315,0,0,1,1,0,0,5.2210704e-05,2.8082786e-06,1.0334342e-05,0.0,7.5272173e-06,7.288055e-05,0.71638733,0.03853262,0.14179835,0.0,0.10328156,traffic,0.71638733,traffic,False,True,True,True,False,6.9990997e-06,2.2768286e-06,4.9273744e-06,0.0,1.3019823e-05,2.7223125e-05,0.25710127,0.08363583,0.18099959,0.0,0.47826338,traffic,0.25710127,other,True,True,True,True,False
STA-CH0033A,CH,46.1603,8.93394,15.97585935,51.96618314,16.02470939,0,0,1,1,0,0,2.3776282e-05,6.276569e-05,7.5362605e-06,0.0,1.8404644e-05,0.00011248289,0.21137688,0.5580021,0.06699917,0.0,0.16362172,industrial,0.5580021,industrial,False,True,True,True,False,2.9501116e-06,1.1322496e-05,2.6016944e-06,0.0,4.3456803e-05,6.033111e-05,0.04889868,0.1876726,0.043123595,0.0,0.720305,industrial,0.1876726,other,True,True,True,True,False
STA-RO0099A,RO,44.85817,24.87152,20.02975546,43.83129147,16.99901695,0,0,1,0,0,1,0.00014958168,2.0524803e-05,4.1507312e-05,0.0,6.397194e-06,0.00021801099,0.6861199,0.09414573,0.19039091,0.0,0.029343447,traffic,0.6861199,traffic,False,True,True,True,False,1.5217491e-05,2.7744465e-05,9.578457e-05,0.0,1.0409057e-05,0.00014915556,0.102024294,0.18601027,0.642179,0.0,0.069786586,urban,0.642179,urban,False,True,True,True,False
STA.DE_DEBW112,DE,48.64561,8.90444,13.8389951,57.49268498,14.54582468,0,0,1,0,1,0,8.887254e-05,1.2121958e-05,8.761433e-06,0.0,5.323059e-06,0.00011507899,0.77227426,0.10533598,0.07613408,0.0,0.0462557,traffic,0.77227426,traffic,False,True,True,True,False,8.401965e-06,1.0913037e-05,1.13214965e-05,0.0,6.3855286e-06,3.7022026e-05,0.22694503,0.29477146,0.30580434,0.0,0.17247918,urban,0.30580434,urban,False,True,True,True,False
STA-LU0105A,LU,49.72226,6.30533,9.116990809,64.60265944,19.35553089,0,0,1,1,0,0,1.4222246e-05,0.0,4.439346e-06,0.0,1.887578e-06,2.0549172e-05,0.692108,0.0,0.21603526,0.0,0.09185664,traffic,0.692108,traffic,False,True,False,True,False,2.1590715e-06,0.0,4.354318e-06,0.0,5.0092417e-06,1.1522631e-05,0.1873766,0.0,0.3778927,0.0,0.4347307,urban,0.3778927,other,True,True,False,True,False
STA-FR36019,FR,45.0425,5.0443,12.99744516,57.502213,16.76666234,0,0,1,0,0,1,6.270963e-05,1.842382e-05,2.278109e-05,0.0,1.3590412e-05,0.00011750495,0.5336765,0.15679187,0.19387347,0.0,0.11565821,traffic,0.5336765,traffic,False,True,True,True,False,6.3854714e-06,4.246862e-05,3.07934e-05,0.0,9.052086e-06,8.869957e-05,0.07198988,0.4787917,0.34716514,0.0,0.10205333,industrial,0.4787917,industrial,False,True,True,True,False
STA_ES1443A,ES,42.33611,-3.63611,7.868539716,58.96615278,14.54594954,0,0,1,0,0,1,6.2951694e-05,0.000306869,9.284616e-06,0.0,1.75264e-05,0.00039663175,0.15871572,0.7736875,0.023408655,0.0,0.04418809,industrial,0.7736875,industrial,False,True,True,True,False,6.4350884e-06,0.00011389584,9.713913e-06,0.0,1.0231546e-05,0.00014027637,0.045874357,0.8119389,0.069248386,0.0,0.07293849,industrial,0.8119389,industrial,False,True,True,True,False
STA.DE_DETH095,DE,51.20794,10.451,17.58901493,53.47835225,16.85961445,0,0,1,0,0,1,6.128344e-05,5.1042283e-05,1.6987295e-05,0.0,1.1767825e-05,0.00014108086,0.4343852,0.36179453,0.120408215,0.0,0.08341191,traffic,0.4343852,traffic,False,True,True,True,False,6.246524e-06,4.595184e-05,8.341434e-06,0.0,7.1019804e-06,6.7641784e-05,0.09234712,0.6793411,0.12331778,0.0,0.104993984,industrial,0.6793411,industrial,False,True,True,True,False
STA.IT1365A,IT,42.58194,12.62361,18.23455352,59.30415979,30.17765043,0,0,1,0,0,1,6.741229e-05,0.0007746447,6.487174e-05,0.0,1.1002844e-05,0.00091793155,0.073439345,0.84390247,0.070671655,0.0,0.011986563,industrial,0.84390247,industrial,False,True,True,True,False,7.867068e-06,0.0001759959,4.8486847e-05,0.0,1.4018901e-05,0.00024636873,0.03193209,0.71435976,0.19680601,0.0,0.056902114,industrial,0.71435976,industrial,False,True,True,True,False
STA.07.2710,AT,47.4476,10.74412,15.68138775,53.79564078,10.92395728,0,0,1,1,0,0,6.986946e-05,0.0,2.1623255e-06,0.0,2.0617199e-07,7.223795e-05,0.9672126,0.0,0.029933373,0.0,0.0028540676,traffic,0.9672126,traffic,False,True,False,True,False,7.405972e-06,0.0,6.7984215e-06,0.0,3.663015e-07,1.45706945e-05,0.5082786,0.0,0.46658185,0.0,0.025139604,traffic,0.5082786,traffic,False,True,False,True,False
STA-CH0013A,CH,47.3868,8.53981,28.48426229,51.38145055,17.98547989,1,0,0,0,0,1,0.00026905737,5.3221647e-05,0.00012337395,0.0,3.122624e-05,0.0004768792,0.56420445,0.11160404,0.2587111,0.0,0.065480396,traffic,0.56420445,traffic,False,True,True,True,False,4.2099156e-05,1.6863018e-05,1.5980464e-05,0.0,6.743132e-05,0.00014237397,0.29569417,0.118441716,0.11224288,0.0,0.4736211,traffic,0.29569417,other,True,True,True,True,False
STA-FR31001,FR,44.86121,-0.58037,15.11674131,57.67732189,16.71050885,0,0,1,0,0,1,0.00027587134,6.925887e-05,6.995032e-05,0.0,3.9256032e-05,0.00045433652,0.60719603,0.1524396,0.15396148,0.0,0.08640299,traffic,0.60719603,traffic,False,True,True,True,False,2.8238384e-05,0.00015563983,3.9503833e-05,0.0,0.0003251507,0.00054853276,0.05147985,0.28373846,0.072017275,0.0,0.59276444,industrial,0.28373846,other,True,True,True,True,False
HR_DOC_TYPE_D_STA_RH0113,HR,44.89933,15.60978,4.02275571,59.11286119,14.11827284,0,0,1,1,0,0,1.7388395e-05,0.0,4.758258e-07,0.0,1.2183636e-07,1.7986056e-05,0.9667708,0.0,0.02645526,0.0,0.0067739342,traffic,0.9667708,traffic,False,True,False,True,False,2.2324064e-06,0.0,2.8114252e-06,0.0,3.596505e-07,5.4034826e-06,0.41314214,0.0,0.5202987,0.0,0.06655902,urban,0.5202987,urban,False,True,False,True,False
STA-SE38350,SE,55.70334,13.18028,13.37669397,55.65057749,16.49215034,1,0,0,0,0,1,2.2247032e-05,2.0856387e-05,3.9713586e-06,0.0,1.8562136e-05,6.5636916e-05,0.33894086,0.3177539,0.060504954,0.0,0.28280026,traffic,0.33894086,traffic,False,True,True,True,False,1.1166587e-05,2.3191611e-05,5.7421553e-06,0.0,6.5049476e-06,4.6605302e-05,0.23959906,0.49761742,0.123208195,0.0,0.13957527,industrial,0.49761742,industrial,False,True,True,True,False
STA.CZ_PPLV,CZ,49.76862,13.42338,12.76260063,52.50709262,21.09185804,0,0,1,0,1,0,1.0026546e-05,8.472313e-06,2.1966904e-05,0.0,1.2101025e-05,5.2566786e-05,0.19073918,0.16117238,0.41788563,0.0,0.23020288,urban,0.41788563,urban,False,True,True,True,False,1.3067502e-06,8.72642e-06,9.641675e-05,0.0,8.2348215e-06,0.00011468475,0.01139428,0.0760905,0.8407112,0.0,0.07180398,urban,0.8407112,urban,False,True,True,True,False
STA-RO0206A,RO,45.69674,27.21162,12.72510233,45.87564759,20.17094955,0,0,1,1,0,0,2.7515649e-05,2.4523724e-06,4.4143508e-06,0.0,5.9891026e-06,4.0371477e-05,0.6815616,0.060745176,0.109343305,0.0,0.14834985,traffic,0.6815616,traffic,False,True,True,True,False,2.8829256e-06,3.3150018e-06,4.6648245e-05,0.0,7.639783e-06,6.0485956e-05,0.047662728,0.05480614,0.7712244,0.0,0.12630673,urban,0.7712244,urban,False,True,True,True,False
STA_ES1270A,ES,43.5352,-5.6583,28.97003788,44.6833644,25.33162373,1,0,0,0,0,1,0.00012306347,4.862497e-05,7.251822e-05,9.867272e-06,2.3441191e-05,0.0002775151,0.44344783,0.17521559,0.2613127,0.035555802,0.08446816,traffic,0.44344783,traffic,False,True,True,True,True,1.2841702e-05,5.244388e-05,5.723738e-05,4.7957093e-07,1.41286455e-05,0.00013713118,0.09364539,0.38243586,0.41739142,0.0034971691,0.103030145,urban,0.41739142,urban,False,True,True,True,True
STA_ES1990A,ES,40.56972,-6.22389,1.130764671,82.92562574,16.84319527,0,0,1,1,0,0,1.5752457e-06,0.0,1.7835946e-06,0.0,3.204544e-06,6.5633844e-06,0.2400051,0.0,0.27174923,0.0,0.48824567,urban,0.27174923,other,True,True,False,True,False,1.6565137e-07,0.0,1.1087926e-06,0.0,6.1874102e-06,7.4618542e-06,0.02219976,0.0,0.14859478,0.0,0.82920545,urban,0.14859478,other,True,True,False,True,False
STA-PT03089,PT,38.785,-9.34722,13.05840532,69.63044783,18.17192558,0,0,1,0,0,1,0.00011136282,0.00034261149,2.7476259e-05,0.0,2.4640696e-05,0.0005060912,0.22004494,0.6769757,0.054291118,0.0,0.04868825,industrial,0.6769757,industrial,False,True,True,True,False,1.3756825e-05,0.00037093073,4.5132965e-05,0.0,2.079591e-05,0.00045061644,0.030528901,0.8231629,0.100158274,0.0,0.046149913,industrial,0.8231629,industrial,False,True,True,True,False
STA.DE_DENI054,DE,52.36292,9.70612,18.73510673,56.96600543,16.67238974,0,0,1,0,0,1,0.00020189292,0.00019661058,0.00011079415,4.946396e-06,2.179399e-05,0.0005360381,0.37663916,0.36678472,0.20669082,0.009227695,0.040657543,traffic,0.37663916,traffic,False,True,True,True,True,2.017426e-05,6.101702e-05,8.277078e-06,2.4740814e-07,1.8524084e-05,0.00010823985,0.18638478,0.56372046,0.07646979,0.0022857399,0.17113923,industrial,0.56372046,industrial,False,True,True,True,True
STA_ES1423A,ES,37.6925,-1.0659,13.77262488,61.8863663,24.92272783,0,1,0,0,1,0,4.0961877e-05,3.6705935e-06,8.223983e-06,0.0,7.645897e-06,6.050235e-05,0.67702955,0.06066861,0.13592833,0.0,0.12637356,traffic,0.67702955,traffic,False,True,True,True,False,4.2065826e-06,3.958876e-06,1.832281e-05,0.0,1.4677813e-05,4.1166077e-05,0.10218566,0.0961684,0.44509485,0.0,0.35655117,urban,0.44509485,urban,False,True,True,True,False
STA-RO0165A,RO,47.70444,23.62837,8.799877981,51.68351056,18.2629885,0,1,0,0,0,1,2.3697683e-06,0.0,1.0647777e-06,0.0,5.0970037e-08,3.485516e-06,0.6798903,0.0,0.3054864,0.0,0.014623384,traffic,0.6798903,traffic,False,True,False,True,False,2.5537227e-07,0.0,6.5305503e-06,0.0,1.8423102e-06,8.628233e-06,0.029597284,0.0,0.7568815,0.0,0.21352114,urban,0.7568815,urban,False,True,False,True,False
STA.IT1692A,IT,45.47833,9.23583,38.22908406,46.47529047,30.75263005,0,0,1,0,0,1,0.0006066645,1.5143352e-05,0.00024211402,0.0,2.4521796e-05,0.0008884437,0.6828396,0.017044807,0.27251476,0.0,0.027600843,traffic,0.6828396,traffic,False,True,True,True,False,7.2983814e-05,9.786078e-05,3.137624e-05,0.0,3.7362333e-05,0.00023958315,0.3046283,0.40846267,0.13096179,0.0,0.15594725,industrial,0.40846267,industrial,False,True,True,True,False
STA.DE_DENI029,DE,53.36235,7.20726,14.61908822,57.89982092,17.5995259,0,0,1,0,1,0,2.3172935e-05,3.571961e-05,1.3678695e-05,4.296712e-05,7.8529665e-06,0.00012339134,0.18780035,0.28948233,0.110856205,0.3482183,0.06364277,port_shipping,0.3482183,port_shipping,False,True,True,True,True,2.2516338e-06,3.21573e-05,2.9973319e-06,1.3842964e-06,6.9631024e-06,4.5753663e-05,0.049212098,0.7028355,0.065510206,0.030255422,0.15218678,industrial,0.7028355,industrial,False,True,True,True,True
STA.DE_DEST015,DE,51.65117,12.30287,14.51443396,56.98673713,18.74461124,0,1,0,0,1,0,2.9098412e-06,3.0295762e-06,4.074393e-06,0.0,2.7313736e-06,1.2745185e-05,0.22830907,0.23770359,0.31968096,0.0,0.21430631,urban,0.31968096,urban,False,True,True,True,False,2.897893e-07,2.727437e-06,6.903267e-06,0.0,4.3640234e-06,1.42845165e-05,0.020286953,0.1909366,0.4832692,0.0,0.30550724,urban,0.4832692,urban,False,True,True,True,False
STA_ES1989A,ES,43.0414,-5.0897,4.330536131,57.05218194,16.97602436,0,0,1,1,0,0,4.6855375e-06,0.0,4.2665633e-07,0.0,2.1205581e-07,5.3242497e-06,0.8800371,0.0,0.08013455,0.0,0.0398283,traffic,0.8800371,traffic,False,True,False,True,False,4.8894475e-07,0.0,4.932227e-07,0.0,7.543382e-07,1.7365055e-06,0.2815682,0.0,0.28403175,0.0,0.4344001,urban,0.28403175,other,True,True,False,True,False
STA_ES1927A,ES,41.50972,-5.74639,5.806229169,64.15435007,13.52186959,1,0,0,0,0,1,5.4196706e-05,3.5669065e-05,6.5908002e-06,0.0,1.6471975e-05,0.000112928545,0.47992033,0.31585518,0.05836257,0.0,0.14586192,traffic,0.47992033,traffic,False,True,True,True,False,5.555765e-06,3.847045e-05,1.2745087e-05,0.0,1.0351623e-05,6.712293e-05,0.08277,0.5731343,0.1898768,0.0,0.15421888,industrial,0.5731343,industrial,False,True,True,True,False
STA.CZ_TSTD,CZ,49.72094,18.08931,15.93652759,51.40425373,31.82564043,0,0,1,1,0,0,0.0001343348,7.371187e-06,1.077032e-05,0.0,3.2330554e-05,0.00018480686,0.7268929,0.039885893,0.058278788,0.0,0.17494239,traffic,0.7268929,traffic,False,True,True,True,False,1.2986876e-05,7.5922685e-06,4.652907e-05,0.0,1.073676e-05,7.784497e-05,0.16683,0.097530626,0.59771454,0.0,0.1379249,urban,0.59771454,urban,False,True,True,True,False
STA.DE_DEUB029,DE,50.65455,10.76939,4.044233281,80.32591127,13.20510615,0,0,1,1,0,0,2.5810836e-05,0.0,1.1342702e-06,0.0,4.4866635e-08,2.6989974e-05,0.956312,0.0,0.04202561,0.0,0.0016623446,traffic,0.956312,traffic,False,True,False,True,False,2.611375e-06,0.0,3.2459368e-06,0.0,9.657567e-07,6.8230693e-06,0.38272732,0.0,0.4757297,0.0,0.14154285,urban,0.4757297,urban,False,True,False,True,False
STA-BETR502,BE,50.429,4.45868,23.01958026,45.06849721,20.67950957,0,0,1,0,1,0,0.00014876797,0.00017220833,9.512494e-05,1.2442043e-05,2.8264665e-05,0.0004568079,0.32566854,0.37698194,0.20823838,0.027236925,0.061874293,industrial,0.37698194,industrial,False,True,True,True,True,1.556092e-05,0.00012836592,2.67585e-05,6.225742e-07,1.0867559e-05,0.00018217548,0.085417196,0.7046279,0.1468831,0.0034174423,0.05965434,industrial,0.7046279,industrial,False,True,True,True,True
STA_PL0504A,PL,50.43349,16.65366,15.66165214,53.27040699,33.4771393,0,0,1,0,0,1,4.0882765e-05,1.4058719e-05,2.3551489e-05,0.0,5.272145e-06,8.3765124e-05,0.4880643,0.167835,0.28116104,0.0,0.062939614,traffic,0.4880643,traffic,False,True,True,True,False,5.268798e-06,2.0371732e-05,9.610848e-05,0.0,6.8609565e-06,0.00012860996,0.040967263,0.15839933,0.74728644,0.0,0.05334701,urban,0.74728644,urban,False,True,True,True,False
STA-FR09301,FR,46.82437,-0.13546,7.984157829,60.28523123,15.97001687,0,0,1,0,1,0,1.288822e-05,0.0005317354,3.2878359e-06,0.0,5.6535114e-06,0.00055356504,0.023282215,0.9605654,0.005939385,0.0,0.010212912,industrial,0.9605654,industrial,False,True,True,True,False,1.3473606e-06,3.7199105e-05,7.123488e-06,0.0,7.1882328e-06,5.2858188e-05,0.025490101,0.70375293,0.13476603,0.0,0.1359909,industrial,0.70375293,industrial,False,True,True,True,False
STA.02.F202,AT,46.84283,14.52998,12.80985056,49.64133692,14.62230569,0,1,0,1,0,0,7.826921e-06,5.305979e-06,1.8885142e-06,0.0,3.7745206e-06,1.8795936e-05,0.41641563,0.28229395,0.1004746,0.0,0.20081578,traffic,0.41641563,traffic,False,True,True,True,False,7.675156e-07,5.253539e-06,4.4080857e-06,0.0,2.3853547e-06,1.2814496e-05,0.059894327,0.40996844,0.34399214,0.0,0.18614504,industrial,0.40996844,industrial,False,True,True,True,False
STA.IT1878A,IT,45.3189,8.4024,21.13262787,41.54497742,25.43575419,0,0,1,0,1,0,8.147934e-05,8.97534e-06,2.8923483e-05,1.4853042e-07,7.0091874e-06,0.00012653589,0.64392275,0.07093118,0.22857928,0.0011738205,0.05539288,traffic,0.64392275,traffic,False,True,True,True,True,9.682734e-06,5.8001282e-05,6.988892e-06,1.2701309e-08,8.787034e-06,8.3472645e-05,0.115998894,0.6948538,0.083726734,0.00015216133,0.105268426,industrial,0.6948538,industrial,False,True,True,True,True
STA-NL00641,NL,52.20151,4.98737,27.81228949,39.3879227,21.99432693,1,0,0,1,0,0,0.000119645236,0.0,4.337263e-06,7.4215e-05,2.0036755e-06,0.00020020118,0.597625,0.0,0.021664523,0.37070212,0.01000831,traffic,0.597625,traffic,False,True,False,True,True,9.100689e-06,0.0,4.9865434e-06,3.6450158e-06,3.3821266e-06,2.1114376e-05,0.4310186,0.0,0.23616816,0.17263195,0.16018122,traffic,0.4310186,traffic,False,True,False,True,True
STA.DE_DEHE046,DE,51.4309,8.92817,8.800493347,65.73245506,15.36709396,0,0,1,1,0,0,3.4465902e-06,0.0,1.5043996e-06,0.0,2.4968697e-06,7.4478594e-06,0.46276253,0.0,0.20199087,0.0,0.33524662,traffic,0.46276253,traffic,False,True,False,True,False,3.8102658e-07,0.0,1.9769584e-06,0.0,3.8085923e-06,6.1665764e-06,0.061789,0.0,0.32059255,0.0,0.6176186,urban,0.32059255,other,True,True,False,True,False
STA_ES1671A,ES,39.70806,-0.83194,3.934651356,69.43151005,15.26076445,0,0,1,1,0,0,8.13522e-06,7.4334807e-06,2.380062e-06,0.0,4.030192e-06,2.1978956e-05,0.37013677,0.338209,0.10828821,0.0,0.18336594,traffic,0.37013677,traffic,False,True,True,True,False,8.316966e-07,8.017292e-06,4.190982e-06,0.0,5.4442417e-06,1.8484212e-05,0.044994973,0.4337373,0.22673306,0.0,0.29453468,industrial,0.4337373,industrial,False,True,True,True,False
STA_ES1651A,ES,43.2561,-5.7759,16.21126591,40.19396814,22.44139024,1,0,0,0,0,1,4.4966193e-05,6.3346806e-06,6.1269834e-06,0.0,4.223955e-06,6.165181e-05,0.72935724,0.10274931,0.09938043,0.0,0.06851307,traffic,0.72935724,traffic,False,True,True,True,False,4.595331e-06,6.8321942e-06,2.4255765e-05,0.0,3.3505135e-06,3.9033806e-05,0.11772695,0.17503275,0.62140405,0.0,0.085836194,urban,0.62140405,urban,False,True,True,True,False
STA-EE0022A,EE,59.37616,28.17917,8.396082258,55.42866242,12.91,0,0,1,0,0,1,4.2585245e-05,0.00041799052,4.5110133e-05,0.0,3.4027777e-05,0.0005397137,0.0789034,0.7744671,0.0835816,0.0,0.06304783,industrial,0.7744671,industrial,False,True,True,True,False,1.3790705e-05,0.00027184281,7.1978604e-05,0.0,3.2767028e-05,0.00039037914,0.03532644,0.6963559,0.18438128,0.0,0.08393642,industrial,0.6963559,industrial,False,True,True,True,False
STA.10.VOR1,AT,46.67765,12.9746,2.472240898,72.07044561,7.818128277,0,0,1,1,0,0,2.6444684e-05,0.0,1.5241943e-06,0.0,8.0841505e-07,2.8777293e-05,0.91894275,0.0,0.052965175,0.0,0.028092116,traffic,0.91894275,traffic,False,True,False,True,False,2.6353407e-06,0.0,3.3343524e-06,0.0,9.4034897e-07,6.910042e-06,0.38137838,0.0,0.4825372,0.0,0.13608441,urban,0.4825372,urban,False,True,False,True,False
STA.IT1771A,IT,44.65061,10.90633,32.23459332,61.6277289,30.37540453,0,0,1,0,0,1,9.413457e-05,1.7467026e-05,4.5796045e-05,0.0,1.5963886e-05,0.00017336152,0.54299575,0.10075492,0.26416498,0.0,0.09208436,traffic,0.54299575,traffic,False,True,True,True,False,1.1094999e-05,0.0001166294,2.8878052e-05,0.0,1.3292899e-05,0.00016989537,0.06530489,0.68647784,0.1699755,0.0,0.078241676,industrial,0.68647784,industrial,False,True,True,True,False
STA-RO0187A,RO,46.1587,24.33851,20.51369396,43.50184442,22.41624657,0,1,0,0,0,1,4.4172415e-05,1.2344337e-05,2.7151646e-05,0.0,3.969018e-06,8.76374e-05,0.5040361,0.14085695,0.309818,0.0,0.045289088,traffic,0.5040361,traffic,False,True,True,True,False,4.717095e-06,1.6686496e-05,8.569483e-05,0.0,7.394171e-06,0.000114492585,0.041200005,0.14574303,0.74847496,0.0,0.064582095,urban,0.74847496,urban,False,True,True,True,False
STA.IT1965A,IT,45.30279,9.49529,29.76674821,51.95802047,30.99688392,0,0,1,0,0,1,3.0680916e-05,0.00030404856,2.658729e-05,5.7484385e-08,1.0514759e-05,0.00037188898,0.082500204,0.81757885,0.071492545,0.00015457405,0.02827392,industrial,0.81757885,industrial,False,True,True,True,True,3.5164019e-06,4.4636265e-05,4.031472e-05,4.915673e-09,1.3365295e-05,0.00010183761,0.0345295,0.43830824,0.3958726,4.826972e-05,0.13124125,industrial,0.43830824,industrial,False,True,True,True,True
STA-RO0087A,RO,47.13574,27.69309,17.02053451,49.10366209,31.21984568,0,0,1,0,1,0,4.2092917e-05,6.808451e-05,9.532426e-06,0.0,1.9644403e-05,0.00013935426,0.3020569,0.48857144,0.068404265,0.0,0.14096737,industrial,0.48857144,industrial,False,True,True,True,False,4.4288795e-06,7.351456e-05,3.3154756e-05,0.0,1.4907284e-05,0.00012600549,0.035148308,0.5834235,0.26312155,0.0,0.11830663,industrial,0.5834235,industrial,False,True,True,True,False
STA.CZ_BBNY,CZ,49.14897,16.69622,14.58239206,60.52247462,26.51084835,0,0,1,0,1,0,8.358046e-05,3.3374105e-05,1.6257472e-05,0.0,1.1765152e-05,0.0001449772,0.5765076,0.23020244,0.11213814,0.0,0.08115174,traffic,0.5765076,traffic,False,True,True,True,False,9.192002e-06,3.437508e-05,6.482296e-05,0.0,9.657657e-06,0.0001180477,0.077866845,0.29119653,0.5491252,0.0,0.08181148,urban,0.5491252,urban,False,True,True,True,False
STA.IT1529A,IT,44.3818,7.5382,22.5462497,55.50700792,21.0,0,0,1,0,0,1,6.261205e-05,0.00024828923,3.4915836e-05,0.0,8.9434825e-06,0.0003547606,0.176491,0.6998783,0.09842084,0.0,0.02520991,industrial,0.6998783,industrial,False,True,True,True,False,7.610266e-06,4.3466847e-05,4.282717e-05,0.0,1.3587428e-05,0.000107491716,0.07079863,0.4043739,0.398423,0.0,0.12640442,industrial,0.4043739,industrial,False,True,True,True,False
STA_PL0503A,PL,51.74795,18.04906,18.17714835,56.41660212,30.04369146,0,0,1,0,0,1,8.142373e-05,6.5160006e-05,2.227018e-05,0.0,1.1338116e-05,0.00018019204,0.45187193,0.36161423,0.12359136,0.0,0.062922396,traffic,0.45187193,traffic,False,True,True,True,False,1.0263972e-05,9.4419855e-05,0.00010044018,0.0,1.041945e-05,0.00021554348,0.047619034,0.4380548,0.4659857,0.0,0.04834036,urban,0.4659857,urban,False,True,True,True,False
STA-FR14010,FR,49.28222,4.05111,14.15979047,52.76483357,18.21264213,0,0,1,0,1,0,0.00013519604,3.491879e-05,3.9506165e-05,1.3889461e-06,2.310959e-05,0.00023411954,0.57746583,0.1491494,0.16874357,0.0059326366,0.0987085,traffic,0.57746583,traffic,False,True,True,True,True,1.3955204e-05,8.049105e-05,1.4762372e-05,1.1838673e-07,9.567972e-06,0.00011889499,0.1173742,0.6769928,0.12416311,0.0009957252,0.08047414,industrial,0.6769928,industrial,False,True,True,True,True
STA-NL00644,NL,51.97449,4.9233,17.19943947,47.55189452,20.13008834,0,0,1,1,0,0,3.654628e-05,3.3969607e-06,6.2621984e-06,4.2213815e-05,1.2858288e-05,0.00010127755,0.36085275,0.033541102,0.06183205,0.41681316,0.12696089,port_shipping,0.41681316,port_shipping,False,True,True,True,True,2.8776374e-06,4.4436924e-06,5.749686e-06,2.0733012e-06,6.4921733e-06,2.1636492e-05,0.13299926,0.20537953,0.26574022,0.09582428,0.30005667,urban,0.26574022,other,True,True,True,True,True
STA_ES1531A,ES,43.15333,-4.25306,0.254383747,71.57278305,9.448294145,0,0,1,1,0,0,1.6158964e-06,0.0,4.7499213e-07,0.0,3.1909894e-07,2.4099875e-06,0.6704999,0.0,0.1970932,0.0,0.13240689,traffic,0.6704999,traffic,False,True,False,True,False,1.6860345e-07,0.0,5.0569605e-07,0.0,1.0784006e-06,1.7527003e-06,0.09619639,0.0,0.28852397,0.0,0.6152795,urban,0.28852397,other,True,True,False,True,False
STA.DE_DEST090,DE,51.32136,12.03214,14.42697971,57.57768998,18.05796423,0,1,0,0,1,0,1.11598465e-05,9.906573e-05,7.4269788e-06,0.0,1.3687786e-05,0.00013134033,0.084968925,0.7542674,0.056547586,0.0,0.104216166,industrial,0.7542674,industrial,False,True,True,True,False,1.1113921e-06,5.998582e-05,5.5134956e-06,0.0,8.043499e-06,7.465421e-05,0.0148872,0.8035156,0.07385378,0.0,0.10774342,industrial,0.8035156,industrial,False,True,True,True,False
