run,sample_id,pollutant,source_category,signed_shap_sum,positive_shap_sum,abs_shap_sum,source_rank_abs,source_rank_positive
2,2479,no2,meteorological_condition,-0.00652455018677002,0.09867649428837952,0.20387753876352904,3,5
2,2479,no2,port_shipping,-0.012121409863581354,0.009705751937463153,0.03153291373850766,6,6
2,2479,no2,traffic,0.07204021689906404,0.1171276431279717,0.16221506935687938,4,3
2,2479,no2,urban_anthropogenic,0.3154453196993853,0.3154453196993853,0.3154453196993853,1,1
2,2526,no2,geographic_context,0.14368388640167182,0.1708132028610937,0.19794251932051554,3,2
2,2526,no2,industrial,0.07091585312559605,0.07099556665056386,0.07107528017553169,6,6
2,2526,no2,meteorological_condition,-0.16332717523369694,0.08128437897356418,0.3258959331808253,2,5
2,2526,no2,port_shipping,0.08265508129109667,0.09103727851799796,0.09941947574489926,5,4
2,2526,no2,traffic,0.02660889513290071,0.09486036544949451,0.16311183576608831,4,3
2,2526,no2,urban_anthropogenic,0.7999517434594947,0.8564256914095242,0.9128996393595538,1,1
2,2667,no2,geographic_context,0.3250489368291669,0.32504893682916686,0.32504893682916686,3,3
2,2667,no2,industrial,-0.029588226596726684,0.0022364872745745637,0.03406120114587581,5,5
2,2667,no2,meteorological_condition,0.5491494456236645,0.5491494456236645,0.5491494456236645,1,1
2,2667,no2,port_shipping,-0.027859425500950677,0.0,0.027859425500950677,6,6
2,2667,no2,traffic,-0.005205020383021272,0.07009949404402983,0.14540400847108093,4,4
2,2667,no2,urban_anthropogenic,0.3867914031086631,0.40718322677063784,0.42757505043261257,2,2
2,2757,no2,geographic_context,0.19104314252935073,0.19765356049312033,0.2042639784568899,2,2
2,2757,no2,industrial,0.08816026196816597,0.09645283117296855,0.10474540037777112,5,4
2,2757,no2,meteorological_condition,0.1325193098523201,0.15216850904810333,0.17181770824388656,3,3
2,2757,no2,port_shipping,-0.038949947286196315,0.0,0.038949947286196315,6,6
2,2757,no2,traffic,-0.03686502240885281,0.05039672666814081,0.13765847574513443,4,5
2,2757,no2,urban_anthropogenic,0.6430973528811773,0.6987639173319488,0.7544304817827202,1,1
2,2832,no2,geographic_context,0.12329108880032823,0.15687747229620722,0.19046385579208622,3,3
2,2832,no2,industrial,0.0024695746690631087,0.006937348080151793,0.011405121491240476,6,5
2,2832,no2,meteorological_condition,-0.13719381984899195,0.003799643672947813,0.1447931071948876,4,6
2,2832,no2,port_shipping,0.058549557771050566,0.07614080360179078,0.093732049432531,5,4
2,2832,no2,traffic,0.548461485528313,0.6124420239648081,0.6764225624013032,1,2
2,2832,no2,urban_anthropogenic,0.6565797422520894,0.658106387042678,0.6596330318332665,2,1
2,2841,no2,geographic_context,0.03425865875788087,0.20456227660462187,0.37486589445136287,2,3
2,2841,no2,industrial,0.000173253294736228,0.004455812740247565,0.008738372185758903,6,6
2,2841,no2,meteorological_condition,0.14363037185086153,0.24495551860715212,0.3462806653634427,3,2
2,2841,no2,port_shipping,0.0004518925763506935,0.02840817205600885,0.05636445153566701,5,5
2,2841,no2,traffic,0.3662966916268595,0.41488919928542656,0.4634817069439936,1,1
2,2841,no2,urban_anthropogenic,-0.1855946678900161,0.06035575428471807,0.30630617645945224,4,4
2,2873,no2,geographic_context,0.16094186277313322,0.18895963421935663,0.21697740566558,3,2
2,2873,no2,industrial,0.057220610949370115,0.06906369839400715,0.08090678583864419,6,6
2,2873,no2,meteorological_condition,-0.1603863750073628,0.07091687158488703,0.30222011817713684,2,5
2,2873,no2,port_shipping,0.09659913989506377,0.10805802769782541,0.11951691550058705,5,3
2,2873,no2,traffic,-0.010086072684035816,0.08252168803344838,0.17512944875093256,4,4
2,2873,no2,urban_anthropogenic,0.4739331752982683,0.5199903879525565,0.5660476006068447,1,1
2,2897,no2,geographic_context,0.27199682772964445,0.27199682772964445,0.27199682772964445,2,2
2,2897,no2,industrial,-0.0026790540795654464,0.007618077208651068,0.017915208496867584,6,5
2,2897,no2,meteorological_condition,0.6210741278412455,0.6539480114429648,0.686821895044684,1,1
2,2897,no2,port_shipping,-0.030022544554502206,0.0,0.030022544554502206,5,6
2,2897,no2,traffic,-0.035801093645974225,0.03768123706460886,0.11116356777519194,4,4
2,2897,no2,urban_anthropogenic,-0.05402148019516266,0.08999000547984261,0.2340014911548479,3,3
2,2947,no2,geographic_context,0.2042463586276279,0.2042463586276279,0.2042463586276279,2,2
2,2947,no2,industrial,0.09505822362527556,0.10063811877241827,0.10621801391956098,5,3
2,2947,no2,meteorological_condition,-0.012949516367863706,0.05728355501188079,0.12751662639162528,4,6
2,2947,no2,port_shipping,0.056648636254834156,0.05778588460943364,0.058923132964033106,6,5
2,2947,no2,traffic,-0.004896851384727258,0.07399164948848069,0.15288015036168864,3,4
2,2947,no2,urban_anthropogenic,0.5757123838998542,0.6446614526448237,0.7136105213897931,1,1
2,3035,no2,geographic_context,0.009721584346618573,0.3535931202498998,0.697464656153181,1,2
2,3035,no2,industrial,-0.05743584762241089,0.004123243301548633,0.06568233422550816,5,5
2,3035,no2,meteorological_condition,0.5049809294801502,0.5318297210476617,0.5586785126151732,2,1
2,3035,no2,port_shipping,-0.025271861371638525,0.0,0.025271861371638525,6,6
2,3035,no2,traffic,-0.16176379909316424,0.017376590976728046,0.19651698104662035,4,4
2,3035,no2,urban_anthropogenic,0.04700591782462914,0.18986357502161502,0.33272123221860095,3,3
2,3079,no2,geographic_context,-0.017651773440275326,0.15421596079701416,0.3260836950343037,3,3
2,3079,no2,industrial,0.11574049591985054,0.1158558039345611,0.11597111194927166,5,5
2,3079,no2,meteorological_condition,0.372288931469217,0.3794432820040369,0.3865976325388568,2,2
2,3079,no2,port_shipping,-0.02858443262648992,0.0,0.02858443262648992,6,6
2,3079,no2,traffic,0.04754547337429224,0.1283382825684208,0.20913109176254938,4,4
2,3079,no2,urban_anthropogenic,0.4491138787175554,0.5651599730366365,0.6812060673557174,1,1
2,3096,no2,geographic_context,0.10435390359567809,0.1451788035501102,0.18600370350454232,4,4
2,3096,no2,industrial,0.004133348915624514,0.009507667746246543,0.014881986576868572,6,5
2,3096,no2,meteorological_condition,-0.05858801420681661,0.22301781443369503,0.5046236430742066,1,3
2,3096,no2,port_shipping,-0.02673604446199316,0.0,0.02673604446199316,5,6
2,3096,no2,traffic,0.1940308779680396,0.2901862542128973,0.38634163045775494,3,2
2,3096,no2,urban_anthropogenic,0.4817731687222651,0.4839040787666887,0.4860349888111122,2,1
2,92,o3,geographic_context,0.41138141620237106,0.5273903966782285,0.643399377154086,1,1
2,92,o3,industrial,-0.11398514541612488,0.018477576061669006,0.1509402975394629,4,6
2,92,o3,meteorological_condition,0.33102378979475994,0.3693633679049073,0.40770294601505475,2,2
2,92,o3,port_shipping,0.03320306105343476,0.06804398047908163,0.10288489990472849,5,3
2,92,o3,traffic,0.015424736587657707,0.03899443684815457,0.06256413710865144,6,5
2,92,o3,urban_anthropogenic,-0.03453372865183274,0.06387108520323091,0.16227589905829456,3,4
2,259,o3,geographic_context,0.46751501828242115,0.5115790396407651,0.5556430609991092,1,1
2,259,o3,industrial,0.1625030188509231,0.1625030188509231,0.1625030188509231,4,4
2,259,o3,meteorological_condition,0.007606655692200007,0.07050513506303904,0.13340361443387808,5,5
2,259,o3,port_shipping,0.013283211795231318,0.01407833519365058,0.014873458592069845,6,6
2,259,o3,traffic,0.49229007543651687,0.49229007543651687,0.49229007543651687,2,2
2,259,o3,urban_anthropogenic,0.16472485956097663,0.1647248595609766,0.1647248595609766,3,3
2,278,o3,geographic_context,0.6399844194180135,0.6983493034678889,0.7567141875177643,1,1
2,278,o3,industrial,-0.09447404368685397,0.042685139002488416,0.1798443216918308,3,5
2,278,o3,meteorological_condition,0.04157837412574758,0.13004156517982876,0.2185047562339099,2,2
2,278,o3,port_shipping,0.02071482487350041,0.02071482487350041,0.02071482487350041,6,6
2,278,o3,traffic,0.06104238932413138,0.08670762966259808,0.11237287000106479,5,4
2,278,o3,urban_anthropogenic,0.04810024866570743,0.09277044778832043,0.1374406469109334,4,3
2,416,o3,geographic_context,0.6163028212642375,0.6512365833831736,0.6861703455021096,1,1
2,416,o3,industrial,0.18328765332990177,0.18328765332990177,0.18328765332990177,2,2
2,416,o3,meteorological_condition,-0.011390472639941467,0.06000262751439238,0.13139572766872623,4,5
2,416,o3,port_shipping,0.003912014127097714,0.007554415306409877,0.011196816485722039,6,6
2,416,o3,traffic,0.0895238026860227,0.0895238026860227,0.0895238026860227,5,4
2,416,o3,urban_anthropogenic,0.10118975298303286,0.1311924749372169,0.1611951968914009,3,3
2,522,o3,geographic_context,1.268362017899561,1.2952135450794469,1.3220650722593328,1,1
2,522,o3,industrial,0.3523156646239974,0.3523156646239974,0.3523156646239974,2,2
2,522,o3,meteorological_condition,-0.0982786232732823,0.00260258278017635,0.10348378883363499,5,6
2,522,o3,port_shipping,0.008738494024689618,0.010796916613381053,0.012855339202072488,6,5
2,522,o3,traffic,0.3467414123737576,0.34674141237375766,0.34674141237375766,3,3
2,522,o3,urban_anthropogenic,0.06622800767343416,0.12647780568858344,0.1867276037037327,4,4
2,605,o3,geographic_context,0.8495497265159878,0.8545729198870483,0.8595961132581088,1,1
2,605,o3,industrial,-0.07198447901876631,0.03245958297861986,0.13690364497600604,5,5
2,605,o3,meteorological_condition,0.09000652225221935,0.117028465499068,0.14405040874591665,4,3
2,605,o3,port_shipping,0.014972711287467858,0.014972711287467858,0.014972711287467858,6,6
2,605,o3,traffic,0.5192794595796306,0.5192794595796306,0.5192794595796306,2,2
2,605,o3,urban_anthropogenic,0.01950956863088966,0.08686538156690314,0.1542211945029166,3,4
2,1218,o3,geographic_context,0.6835950378732161,0.7279195331578033,0.7722440284423906,1,1
2,1218,o3,industrial,0.17037270249764833,0.17037270249764833,0.17037270249764833,4,4
2,1218,o3,meteorological_condition,0.3378109494103936,0.3378109494103936,0.3378109494103936,3,3
2,1218,o3,port_shipping,0.012967023806200389,0.01922945525633112,0.025491886706461853,6,6
2,1218,o3,traffic,0.441650517831977,0.441650517831977,0.441650517831977,2,2
2,1218,o3,urban_anthropogenic,0.06013521667674314,0.09494684670382536,0.1297584767309076,5,5
2,1378,o3,geographic_context,0.9748995078910667,1.0531076536774304,1.1313157994637941,1,1
2,1378,o3,industrial,0.42393107022661747,0.42393107022661747,0.42393107022661747,2,2
2,1378,o3,meteorological_condition,0.3010588813344938,0.3159159700607559,0.33077305878701796,3,3
2,1378,o3,port_shipping,0.009932485821365772,0.015084209646682074,0.02023593347199838,6,6
2,1378,o3,traffic,0.10318428152649141,0.1031842815264914,0.1031842815264914,5,5
2,1378,o3,urban_anthropogenic,0.12285715899762686,0.12285715899762686,0.12285715899762686,4,4
2,1600,o3,geographic_context,1.3850896693786416,1.3887233653678965,1.3923570613571514,1,1
2,1600,o3,industrial,0.36556566345834807,0.36556566345834807,0.36556566345834807,3,3
2,1600,o3,meteorological_condition,-0.02679080113361477,0.018863170808209716,0.0645171427500342,5,5
2,1600,o3,port_shipping,0.011213218629438066,0.011515426868909596,0.011817635108381127,6,6
2,1600,o3,traffic,0.5716949530023582,0.5716949530023582,0.5716949530023582,2,2
2,1600,o3,urban_anthropogenic,0.08468268172810613,0.10221907242245476,0.1197554631168034,4,4
2,1647,o3,geographic_context,0.48229482079067276,0.5625533526889834,0.6428118845872941,1,1
2,1647,o3,industrial,0.30427516193396276,0.30427516193396276,0.30427516193396276,3,3
2,1647,o3,meteorological_condition,0.5622214722167398,0.5622214722167397,0.5622214722167397,2,2
2,1647,o3,port_shipping,0.08643252495194448,0.08643252495194448,0.08643252495194448,5,5
2,1647,o3,traffic,0.10302520732023754,0.10302520732023752,0.10302520732023752,4,4
2,1647,o3,urban_anthropogenic,0.042939143980563504,0.047850645157760975,0.052762146334958446,6,6
2,1917,o3,geographic_context,0.9775864423178754,1.007391462945755,1.0371964835736347,1,1
2,1917,o3,industrial,0.3554096371249148,0.3554096371249148,0.3554096371249148,3,3
2,1917,o3,meteorological_condition,-0.20813054049454807,0.005666651625169738,0.21946384374488753,4,6
2,1917,o3,port_shipping,0.005140881298282683,0.009380654517408644,0.013620427736534605,6,5
2,1917,o3,traffic,0.5735103699354992,0.5735103699354992,0.5735103699354992,2,2
2,1917,o3,urban_anthropogenic,-0.01534039631862228,0.041059001521748184,0.09745839936211864,5,4
2,1994,o3,geographic_context,0.9366409860276461,0.9716497694824491,1.006658552937252,1,1
2,1994,o3,industrial,-0.03523267062175696,0.0303132613048466,0.09585919323145015,4,6
2,1994,o3,meteorological_condition,0.6845858212376639,0.6845858212376639,0.6845858212376639,2,2
2,1994,o3,port_shipping,0.04519255458958324,0.04868401274007253,0.05217547089056183,6,5
2,1994,o3,traffic,0.11029698528241091,0.11029698528241091,0.11029698528241091,3,3
