run,sample_id,pollutant,feature_name,feature_value_raw,feature_value_norm,shap_value,abs_shap,shap_rank_abs,shap_sign,source_category
1,1221,no2,RH_3yr,79.68732664233576,0.6850992811214036,0.048903111962600894,0.048903111962600894,13,positive,meteorological_condition
1,1221,no2,Wind_3yr,1.383594890510949,-1.1559920318433985,0.047227395410456584,0.047227395410456584,14,positive,meteorological_condition
1,1221,no2,num_buildings_500m,479.0,-0.22529963317664797,0.03738452133083363,0.03738452133083363,15,positive,urban_anthropogenic
1,1221,no2,Altitude,53.0,-0.7343698279888117,0.0354831759619267,0.0354831759619267,16,positive,geographic_context
1,1221,no2,ship_density_1km,905.9592067599295,0.724876694104453,0.03498929229703547,0.03498929229703547,17,positive,port_shipping
1,1221,no2,num_industrial_landuse_1km,5.0,0.12687217635175552,0.03140497581519914,0.03140497581519914,18,positive,industrial
1,1221,no2,Precip_3yr,3.872226277372262,2.640024844764506,-0.010987728829883801,0.010987728829883801,19,negative,meteorological_condition
1,1221,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.007653927417279756,0.007653927417279756,20,negative,industrial
1,1221,no2,num_buildings_1km,1668.0,-0.2102284241089691,-0.003872929509102311,0.003872929509102311,21,negative,urban_anthropogenic
1,1221,no2,num_factory_1km,0.0,-0.1735841355973231,-0.002989352139869171,0.002989352139869171,22,negative,industrial
1,1221,no2,num_factory_500m,0.0,-0.13406790694875997,3.6917700135718294e-05,3.6917700135718294e-05,23,positive,industrial
1,1260,no2,PopulationDensity,535.5,0.042476218066828254,0.3059347020868695,0.3059347020868695,1,positive,urban_anthropogenic
1,1260,no2,num_buildings_1km,5121.0,1.2706876527012478,0.17298477588042085,0.17298477588042085,2,positive,urban_anthropogenic
1,1260,no2,traffic,0.0,-0.3281059132780248,-0.10907816605985647,0.10907816605985647,3,negative,traffic
1,1260,no2,rural,0.0,-0.5536674263920707,0.0905814322770117,0.0905814322770117,4,positive,geographic_context
1,1260,no2,urban,1.0,0.9693384774922439,0.08808158184739909,0.08808158184739909,5,positive,urban_anthropogenic
1,1260,no2,Latitude,50.3165,0.9263768213943695,0.07551308708386541,0.07551308708386541,6,positive,geographic_context
1,1260,no2,RH_3yr,77.67552919708028,0.31857691977957653,0.05058630160490037,0.05058630160490037,7,positive,meteorological_condition
1,1260,no2,Temp_3yr,9.946633211678837,-0.8155293822113394,-0.041238772718555174,0.041238772718555174,8,negative,meteorological_condition
1,1260,no2,num_industrial_landuse_1km,9.0,0.6039332934260226,0.04119470291143133,0.04119470291143133,9,positive,industrial
1,1260,no2,num_roads_500m,95.0,-0.49408644467644564,0.03779682236772105,0.03779682236772105,10,positive,traffic
1,1260,no2,num_roads_1km,508.0,-0.17425073364398458,0.03578113913060994,0.03578113913060994,11,positive,traffic
1,1260,no2,Altitude,255.0,0.01677348411948,-0.032139007643529616,0.032139007643529616,12,negative,geographic_context
1,1260,no2,Wind_3yr,2.865757299270073,0.4365979628982968,-0.029875892939712597,0.029875892939712597,13,negative,meteorological_condition
1,1260,no2,Precip_3yr,1.8997080291970805,-0.32015524244243326,-0.023474903272380138,0.023474903272380138,14,negative,meteorological_condition
1,1260,no2,Stability_3yr,0.2175729927007299,0.2175729927007299,-0.020418924892278905,0.020418924892278905,15,negative,meteorological_condition
1,1260,no2,ship_density_10km,0.0,-0.3187453966742202,-0.017324558450957622,0.017324558450957622,16,negative,port_shipping
1,1260,no2,Longitude,18.77238,1.0296230151112191,0.0157150894868435,0.0157150894868435,17,positive,geographic_context
1,1260,no2,ship_density_5km,0.0,-0.332199815255663,-0.010288799724811075,0.010288799724811075,18,negative,port_shipping
1,1260,no2,ship_density_1km,0.0,-0.14022768049856174,-0.007772729610718451,0.007772729610718451,19,negative,port_shipping
1,1260,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,-0.007499181252522096,0.007499181252522096,20,negative,industrial
1,1260,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0026548365620901364,0.0026548365620901364,21,negative,industrial
1,1260,no2,num_buildings_500m,1516.0,1.208141823280445,0.0026440633139576076,0.0026440633139576076,22,positive,urban_anthropogenic
1,1260,no2,num_factory_500m,0.0,-0.13406790694875997,-2.5083628262197082e-05,2.5083628262197082e-05,23,negative,industrial
1,1269,no2,PopulationDensity,718.7,0.21006063683300705,0.415826948591899,0.415826948591899,1,positive,urban_anthropogenic
1,1269,no2,num_roads_1km,814.0,0.4363874764429117,0.1878380997196121,0.1878380997196121,2,positive,traffic
1,1269,no2,num_industrial_landuse_1km,6.0,0.24613745562032227,0.10376911219357032,0.10376911219357032,3,positive,industrial
1,1269,no2,rural,0.0,-0.5536674263920707,0.10372034457815907,0.10372034457815907,4,positive,geographic_context
1,1269,no2,num_buildings_1km,748.0,-0.6047962754456038,0.0762512738548262,0.0762512738548262,5,positive,urban_anthropogenic
1,1269,no2,Longitude,2.4957,-0.6965962460860811,-0.07399682586872436,0.07399682586872436,6,negative,geographic_context
1,1269,no2,urban,0.0,-1.031631389055225,-0.0678150831196017,0.0678150831196017,7,negative,urban_anthropogenic
1,1269,no2,Altitude,145.0,-0.39226495316721344,0.06753261986870797,0.06753261986870797,8,positive,geographic_context
1,1269,no2,Temp_3yr,16.55856751824818,1.3738651531064974,0.06479385249654246,0.06479385249654246,9,positive,meteorological_condition
1,1269,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.05557317340321089,0.05557317340321089,10,positive,industrial
1,1269,no2,traffic,0.0,-0.3281059132780248,-0.052210288921141004,0.052210288921141004,11,negative,traffic
1,1269,no2,Latitude,41.689,-0.8653004500235364,-0.04634067881122956,0.04634067881122956,12,negative,geographic_context
1,1269,no2,RH_3yr,75.96107664233577,0.00622678718773071,-0.034234279764267114,0.034234279764267114,13,negative,meteorological_condition
1,1269,no2,ship_density_10km,0.0,-0.3187453966742202,-0.03316272820643118,0.03316272820643118,14,negative,port_shipping
1,1269,no2,num_buildings_500m,300.0,-0.47273070425265534,0.026327806686938855,0.026327806686938855,15,positive,urban_anthropogenic
1,1269,no2,Precip_3yr,3.5839872262773724,2.207461292971834,0.015820090795377738,0.015820090795377738,16,positive,meteorological_condition
1,1269,no2,Wind_3yr,2.7724361313868613,0.336323959597376,-0.013253300023958206,0.013253300023958206,17,negative,meteorological_condition
1,1269,no2,ship_density_5km,0.0,-0.332199815255663,-0.013041703608345567,0.013041703608345567,18,negative,port_shipping
1,1269,no2,Stability_3yr,0.2498631386861314,0.2498631386861314,-0.007401461964361004,0.007401461964361004,19,negative,meteorological_condition
1,1269,no2,ship_density_1km,0.0,-0.14022768049856174,-0.007184735746960412,0.007184735746960412,20,negative,port_shipping
1,1269,no2,num_roads_500m,337.0,1.1167841630469546,-0.0039117548486505204,0.0039117548486505204,21,negative,traffic
1,1269,no2,num_factory_1km,0.0,-0.1735841355973231,0.0011255930815316536,0.0011255930815316536,22,positive,industrial
1,1269,no2,num_factory_500m,0.0,-0.13406790694875997,6.880102115266162e-05,6.880102115266162e-05,23,positive,industrial
1,1279,no2,traffic,1.0,3.047796335059152,0.706458779606695,0.706458779606695,1,positive,traffic
1,1279,no2,PopulationDensity,4289.8,3.4767676120289726,0.6248898951444902,0.6248898951444902,2,positive,urban_anthropogenic
1,1279,no2,rural,0.0,-0.5536674263920707,0.1274778189703328,0.1274778189703328,3,positive,geographic_context
1,1279,no2,Stability_3yr,0.1353832116788321,0.1353832116788321,-0.12214057671941474,0.12214057671941474,4,negative,meteorological_condition
1,1279,no2,urban,1.0,0.9693384774922439,0.10619989617259773,0.10619989617259773,5,positive,urban_anthropogenic
1,1279,no2,num_roads_500m,153.0,-0.10801001803199435,0.09096637119754677,0.09096637119754677,6,positive,traffic
1,1279,no2,num_roads_1km,664.0,0.13705502051796256,-0.06747473192733162,0.06747473192733162,7,negative,traffic
1,1279,no2,num_buildings_1km,2733.0,0.24652675162311347,0.05154077877979495,0.05154077877979495,8,positive,urban_anthropogenic
1,1279,no2,Precip_3yr,1.3844799270072994,-1.0933637893760686,-0.04778121318747686,0.04778121318747686,9,negative,meteorological_condition
1,1279,no2,Altitude,40.0,-0.7827107342136027,0.03775018026593987,0.03775018026593987,10,positive,geographic_context
1,1279,no2,num_buildings_500m,861.0,0.30273762465036225,0.034923075982710765,0.034923075982710765,11,positive,urban_anthropogenic
1,1279,no2,num_industrial_landuse_1km,2.0,-0.23092366145394475,0.031029826167493415,0.031029826167493415,12,positive,industrial
1,1279,no2,ship_density_5km,1589.230739313541,3.0718493135146923,0.026605431886605857,0.026605431886605857,13,positive,port_shipping
1,1279,no2,Temp_3yr,10.873220802919707,-0.508710573267566,-0.017980087551606353,0.017980087551606353,14,negative,meteorological_condition
1,1279,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.017434286787169705,0.017434286787169705,15,negative,industrial
1,1279,no2,num_factory_1km,1.0,-0.01817264233989651,0.01606385546674675,0.01606385546674675,16,positive,industrial
1,1279,no2,RH_3yr,76.58783759124088,0.12041417893102538,-0.015099179413947663,0.015099179413947663,17,negative,meteorological_condition
1,1279,no2,ship_density_10km,678.2203147232038,1.4979852585425044,0.014121723861192767,0.014121723861192767,18,positive,port_shipping
1,1279,no2,ship_density_1km,0.0024830950424075,-0.1402253093803395,-0.011484603753848448,0.011484603753848448,19,negative,port_shipping
1,1279,no2,Longitude,13.46993,0.46727299523397,0.008812898155686285,0.008812898155686285,20,positive,geographic_context
1,1279,no2,Latitude,52.51407,1.382747290400437,-0.00727156791848238,0.00727156791848238,21,negative,geographic_context
1,1279,no2,Wind_3yr,3.0467974452554745,0.6311263920630277,0.0028491571927669918,0.0028491571927669918,22,positive,meteorological_condition
1,1279,no2,num_factory_500m,0.0,-0.13406790694875997,-1.6375980549342024e-05,1.6375980549342024e-05,23,negative,industrial
1,1346,no2,PopulationDensity,140.8,-0.3185803872116147,-0.1913402423426498,0.1913402423426498,1,negative,urban_anthropogenic
1,1346,no2,num_roads_1km,858.0,0.5241916635142302,0.1422270085850367,0.1422270085850367,2,positive,traffic
1,1346,no2,num_buildings_1km,5261.0,1.330730586600301,0.09597837176209327,0.09597837176209327,3,positive,urban_anthropogenic
1,1346,no2,traffic,0.0,-0.3281059132780248,-0.09354732426295279,0.09354732426295279,4,negative,traffic
1,1346,no2,rural,0.0,-0.5536674263920707,0.09241119001738231,0.09241119001738231,5,positive,geographic_context
1,1346,no2,Latitude,49.25955,0.7068794824172432,0.07410675620254385,0.07410675620254385,6,positive,geographic_context
1,1346,no2,ship_density_1km,11.71962308883667,-0.12903656159696006,0.06743086197481807,0.06743086197481807,7,positive,port_shipping
1,1346,no2,Altitude,34.0,-0.8050219217019677,0.0647475144805705,0.0647475144805705,8,positive,geographic_context
1,1346,no2,num_buildings_500m,1888.0,1.722356116242874,-0.06412124726871109,0.06412124726871109,9,negative,urban_anthropogenic
1,1346,no2,RH_3yr,81.58831204379563,1.0314331826096461,-0.06039899288823974,0.06039899288823974,10,negative,meteorological_condition
1,1346,no2,num_industrial_landuse_1km,5.0,0.12687217635175552,0.055094773950876134,0.055094773950876134,11,positive,industrial
1,1346,no2,Longitude,2.4744,-0.6988552123042228,-0.050966092316513445,0.050966092316513445,12,negative,geographic_context
1,1346,no2,urban,1.0,0.9693384774922439,0.03948780023788029,0.03948780023788029,13,positive,urban_anthropogenic
1,1346,no2,Stability_3yr,0.2205839416058395,0.2205839416058395,-0.033030690236031314,0.033030690236031314,14,negative,meteorological_condition
1,1346,no2,num_roads_500m,223.0,0.357944289987171,0.02642221800156341,0.02642221800156341,15,positive,traffic
1,1346,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.023813869275709502,0.023813869275709502,16,negative,industrial
1,1346,no2,ship_density_10km,7.721150395739824,-0.29806295718816006,0.016847781627703562,0.016847781627703562,17,positive,port_shipping
1,1346,no2,Temp_3yr,11.226888686131389,-0.39160134396809276,-0.014928448980294454,0.014928448980294454,18,negative,meteorological_condition
1,1346,no2,num_factory_1km,2.0,0.1372388509175301,0.012074744326668675,0.012074744326668675,19,positive,industrial
1,1346,no2,ship_density_5km,9.078196326289708,-0.3127547935034026,-0.009318436100042501,0.009318436100042501,20,negative,port_shipping
1,1346,no2,Precip_3yr,1.9665145985401464,-0.21989788033848065,0.006945268268574876,0.006945268268574876,21,positive,meteorological_condition
1,1346,no2,Wind_3yr,3.047956204379562,0.6323714838130486,0.0019092483072774642,0.0019092483072774642,22,positive,meteorological_condition
1,1346,no2,num_factory_500m,0.0,-0.13406790694875997,-2.4935814283958584e-05,2.4935814283958584e-05,23,negative,industrial
1,1465,no2,PopulationDensity,827.3,0.30940380210597096,0.6798374725634131,0.6798374725634131,1,positive,urban_anthropogenic
1,1465,no2,num_roads_1km,808.0,0.42441417820591376,0.18766342844224462,0.18766342844224462,2,positive,traffic
1,1465,no2,Temp_3yr,13.865565693430655,0.48213767889393827,0.15644819604197333,0.15644819604197333,3,positive,meteorological_condition
1,1465,no2,Longitude,-3.68972,-1.3525894303592254,-0.12942533199835024,0.12942533199835024,4,negative,geographic_context
1,1465,no2,Altitude,715.0,1.727297858227471,-0.1165730278995355,0.1165730278995355,5,negative,geographic_context
1,1465,no2,RH_3yr,64.29752737226278,-2.1187145831155867,0.11154133194611014,0.11154133194611014,6,positive,meteorological_condition
1,1465,no2,rural,0.0,-0.5536674263920707,0.10940776767094731,0.10940776767094731,7,positive,geographic_context
1,1465,no2,urban,1.0,0.9693384774922439,0.1086604498448638,0.1086604498448638,8,positive,urban_anthropogenic
1,1465,no2,traffic,0.0,-0.3281059132780248,-0.07770034449115486,0.07770034449115486,9,negative,traffic
1,1465,no2,num_industrial_landuse_500m,2.0,0.3926608693821096,0.0650292189791714,0.0650292189791714,10,positive,industrial
1,1465,no2,Stability_3yr,0.2772810218978102,0.2772810218978102,0.06379619093134486,0.06379619093134486,11,positive,meteorological_condition
1,1465,no2,num_buildings_500m,576.0,-0.0912168739902082,0.047774382272795006,0.047774382272795006,12,positive,urban_anthropogenic
1,1465,no2,num_roads_500m,306.0,0.9104329694956098,0.0439670486007765,0.0439670486007765,13,positive,traffic
1,1465,no2,num_industrial_landuse_1km,3.0,-0.11165838218537799,0.030555191262851836,0.030555191262851836,14,positive,industrial
1,1465,no2,num_buildings_1km,1823.0,-0.14375231872073174,0.01888960627017245,0.01888960627017245,15,positive,urban_anthropogenic
1,1465,no2,Latitude,40.50056,-1.1121043835435476,-0.018052303789133754,0.018052303789133754,16,negative,geographic_context
1,1465,no2,ship_density_10km,0.0,-0.3187453966742202,-0.016252502521580055,0.016252502521580055,17,negative,port_shipping
1,1465,no2,Precip_3yr,1.4459671532846716,-1.0010892246098115,-0.014867613926014264,0.014867613926014264,18,negative,meteorological_condition
1,1465,no2,Wind_3yr,2.338649635036496,-0.12978152915268995,0.009254813589398711,0.009254813589398711,19,positive,meteorological_condition
1,1465,no2,ship_density_5km,0.0,-0.332199815255663,-0.009219044560642639,0.009219044560642639,20,negative,port_shipping
1,1465,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0036668454629507847,0.0036668454629507847,21,negative,port_shipping
1,1465,no2,num_factory_1km,0.0,-0.1735841355973231,0.0023296923996031084,0.0023296923996031084,22,positive,industrial
1,1465,no2,num_factory_500m,0.0,-0.13406790694875997,0.00013910709897048778,0.00013910709897048778,23,positive,industrial
1,1474,no2,Stability_3yr,0.5923357664233577,0.5923357664233577,0.19781654507142918,0.19781654507142918,1,positive,meteorological_condition
1,1474,no2,PopulationDensity,161.6,-0.2995533352992975,-0.16304287269942555,0.16304287269942555,2,negative,urban_anthropogenic
1,1474,no2,Longitude,5.7531,-0.35113349683844053,-0.11141572992365663,0.11141572992365663,3,negative,geographic_context
1,1474,no2,num_roads_1km,893.0,0.5940359032300516,0.10828267952655635,0.10828267952655635,4,positive,traffic
1,1474,no2,Wind_3yr,0.4360127737226277,-2.1741731633272776,0.10192248205722396,0.10192248205722396,5,positive,meteorological_condition
1,1474,no2,rural,0.0,-0.5536674263920707,0.09485210383408339,0.09485210383408339,6,positive,geographic_context
1,1474,no2,num_buildings_1km,4052.0,0.8122169645720495,0.088723649584303,0.088723649584303,7,positive,urban_anthropogenic
1,1474,no2,traffic,0.0,-0.3281059132780248,-0.08577867108333977,0.08577867108333977,8,negative,traffic
1,1474,no2,Precip_3yr,2.569616788321168,0.6851842877947117,-0.06927492291686396,0.06927492291686396,9,negative,meteorological_condition
1,1474,no2,urban,1.0,0.9693384774922439,0.059340893364024296,0.059340893364024296,10,positive,urban_anthropogenic
1,1474,no2,num_buildings_500m,1200.0,0.7713361335596723,-0.058791252962663236,0.058791252962663236,11,negative,urban_anthropogenic
1,1474,no2,RH_3yr,78.16363138686131,0.4075025557060807,0.04763426759126343,0.04763426759126343,12,positive,meteorological_condition
1,1474,no2,Altitude,219.0,-0.1170936408107106,0.046168760290991505,0.046168760290991505,13,positive,geographic_context
1,1474,no2,Latitude,45.1828,-0.1397412438943122,0.04436426801536848,0.04436426801536848,14,positive,geographic_context
1,1474,no2,num_industrial_landuse_1km,6.0,0.24613745562032227,0.028889474186042683,0.028889474186042683,15,positive,industrial
1,1474,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.026188146905278435,0.026188146905278435,16,negative,industrial
1,1474,no2,ship_density_10km,0.0,-0.3187453966742202,-0.018443044024611017,0.018443044024611017,17,negative,port_shipping
1,1474,no2,ship_density_5km,0.0,-0.332199815255663,-0.009022479948401677,0.009022479948401677,18,negative,port_shipping
1,1474,no2,Temp_3yr,8.876578467153283,-1.1698541382554957,0.006507495816714943,0.006507495816714943,19,positive,meteorological_condition
1,1474,no2,ship_density_1km,0.0,-0.14022768049856174,-0.00533084116718463,0.00533084116718463,20,negative,port_shipping
1,1474,no2,num_roads_500m,240.0,0.47110462193468255,0.0031379604099653438,0.0031379604099653438,21,positive,traffic
1,1474,no2,num_factory_1km,0.0,-0.1735841355973231,-0.001878760574860005,0.001878760574860005,22,negative,industrial
1,1474,no2,num_factory_500m,0.0,-0.13406790694875997,-1.857481128611867e-05,1.857481128611867e-05,23,negative,industrial
1,1534,no2,PopulationDensity,1834.4,1.2306607242643697,0.4599031751506218,0.4599031751506218,1,positive,urban_anthropogenic
1,1534,no2,Temp_3yr,10.413029197080292,-0.6610927568024063,-0.13504339327033205,0.13504339327033205,2,negative,meteorological_condition
1,1534,no2,traffic,0.0,-0.3281059132780248,-0.13336092313082507,0.13336092313082507,3,negative,traffic
1,1534,no2,num_roads_1km,833.0,0.474302920860072,0.12963346378430454,0.12963346378430454,4,positive,traffic
1,1534,no2,num_buildings_1km,5970.0,1.634805158989077,0.10734386000469395,0.10734386000469395,5,positive,urban_anthropogenic
1,1534,no2,rural,0.0,-0.5536674263920707,0.09179250590478086,0.09179250590478086,6,positive,geographic_context
1,1534,no2,urban,1.0,0.9693384774922439,0.07734805208540267,0.07734805208540267,7,positive,urban_anthropogenic
1,1534,no2,RH_3yr,81.83283759124089,1.0759824394294148,-0.07365566626545937,0.07365566626545937,8,negative,meteorological_condition
1,1534,no2,num_buildings_500m,1533.0,1.2316408635502336,-0.06546879538091162,0.06546879538091162,9,negative,urban_anthropogenic
1,1534,no2,Altitude,10.0,-0.8942666716554282,0.055487176433100485,0.055487176433100485,10,positive,geographic_context
1,1534,no2,ship_density_1km,147.03736022114754,0.0001789323028262545,0.05165370442258628,0.05165370442258628,11,positive,port_shipping
1,1534,no2,ship_density_10km,882.330780003503,2.0447305141407615,0.049593044706060206,0.049593044706060206,12,positive,port_shipping
1,1534,no2,Latitude,53.07715,1.4996823976725326,-0.03832580248299317,0.03832580248299317,13,negative,geographic_context
1,1534,no2,num_industrial_landuse_500m,1.0,-0.0690662422038175,-0.033874597817126297,0.033874597817126297,14,negative,industrial
1,1534,no2,num_roads_500m,201.0,0.2115015074668619,0.03266211644950075,0.03266211644950075,15,positive,traffic
1,1534,no2,ship_density_5km,901.6951148657972,1.599183963226509,0.025221622191506973,0.025221622191506973,16,positive,port_shipping
1,1534,no2,Longitude,8.81578,-0.026321728905191952,0.021470330389700438,0.021470330389700438,17,positive,geographic_context
1,1534,no2,Stability_3yr,0.2039963503649635,0.2039963503649635,-0.02047607800821378,0.02047607800821378,18,negative,meteorological_condition
1,1534,no2,Precip_3yr,1.7989872262773725,-0.4713080723066135,-0.019789333120194815,0.019789333120194815,19,negative,meteorological_condition
1,1534,no2,Wind_3yr,3.146058394160584,0.7377827160668132,-0.009767899654707935,0.009767899654707935,20,negative,meteorological_condition
1,1534,no2,num_industrial_landuse_1km,2.0,-0.23092366145394475,-0.005940092616271194,0.005940092616271194,21,negative,industrial
1,1534,no2,num_factory_1km,0.0,-0.1735841355973231,-0.004175765189594507,0.004175765189594507,22,negative,industrial
1,1534,no2,num_factory_500m,0.0,-0.13406790694875997,-3.806278565849762e-05,3.806278565849762e-05,23,negative,industrial
1,1558,no2,Stability_3yr,0.6418886861313868,0.6418886861313868,0.19709125309934353,0.19709125309934353,1,positive,meteorological_condition
1,1558,no2,PopulationDensity,278.9,-0.19225173965916229,0.14715053540922157,0.14715053540922157,2,positive,urban_anthropogenic
1,1558,no2,urban,0.0,-1.031631389055225,-0.12475810857295958,0.12475810857295958,3,negative,urban_anthropogenic
1,1558,no2,Latitude,45.87389,0.0037777645674908268,0.11794701187791497,0.11794701187791497,4,positive,geographic_context
1,1558,no2,Wind_3yr,1.1724452554744529,-1.3828732387645857,0.08746699496553288,0.08746699496553288,5,positive,meteorological_condition
1,1558,no2,rural,0.0,-0.5536674263920707,0.08149114228034827,0.08149114228034827,6,positive,geographic_context
1,1558,no2,Longitude,10.1775,0.11809514802287863,0.06808237811142488,0.06808237811142488,7,positive,geographic_context
1,1558,no2,traffic,0.0,-0.3281059132780248,-0.06698525250376171,0.06698525250376171,8,negative,traffic
1,1558,no2,Altitude,226.0,-0.09106392207428464,0.048348426082386556,0.048348426082386556,9,positive,geographic_context
1,1558,no2,num_buildings_500m,498.0,-0.19903599993394328,0.04476705332627055,0.04476705332627055,10,positive,urban_anthropogenic
1,1558,no2,num_industrial_landuse_1km,7.0,0.365402734888889,0.03963282944556472,0.03963282944556472,11,positive,industrial
1,1558,no2,num_industrial_landuse_500m,4.0,1.3161150925539638,0.036697870387851945,0.036697870387851945,12,positive,industrial
1,1558,no2,num_roads_1km,550.0,-0.0904376459849988,0.0362616359878314,0.0362616359878314,13,positive,traffic
1,1558,no2,RH_3yr,78.66961678832116,0.499686271608954,0.03514340705895919,0.03514340705895919,14,positive,meteorological_condition
1,1558,no2,num_buildings_1km,1737.0,-0.1806358352587215,0.02498471642663028,0.02498471642663028,15,positive,urban_anthropogenic
1,1558,no2,ship_density_10km,0.0,-0.3187453966742202,-0.01437669869202617,0.01437669869202617,16,negative,port_shipping
1,1558,no2,Temp_3yr,7.212527372262774,-1.7208675338397725,0.009399773653608666,0.009399773653608666,17,positive,meteorological_condition
1,1558,no2,num_roads_500m,166.0,-0.02147564654272079,-0.008837580321417309,0.008837580321417309,18,negative,traffic
1,1558,no2,ship_density_5km,0.0,-0.332199815255663,-0.006087333501623408,0.006087333501623408,19,negative,port_shipping
1,1558,no2,Precip_3yr,3.8169890510948905,2.5571297245545472,-0.00447569007329345,0.00447569007329345,20,negative,meteorological_condition
1,1558,no2,ship_density_1km,0.0,-0.14022768049856174,-0.0030081292280637628,0.0030081292280637628,21,negative,port_shipping
1,1558,no2,num_factory_1km,0.0,-0.1735841355973231,-0.0023167455812493085,0.0023167455812493085,22,negative,industrial
1,1558,no2,num_factory_500m,0.0,-0.13406790694875997,-3.700922357938229e-05,3.700922357938229e-05,23,negative,industrial
1,1571,no2,Stability_3yr,0.4422627737226278,0.4422627737226278,0.25592713812735285,0.25592713812735285,1,positive,meteorological_condition
1,1571,no2,num_roads_1km,1007.0,0.821528569733013,0.24483635108145116,0.24483635108145116,2,positive,traffic
1,1571,no2,PopulationDensity,131.5,-0.3270876748454873,-0.16038551409238036,0.16038551409238036,3,negative,urban_anthropogenic
1,1571,no2,num_buildings_1km,3971.0,0.7774778385304545,0.11610529886216384,0.11610529886216384,4,positive,urban_anthropogenic
1,1571,no2,Longitude,10.33167,0.13444560914263945,0.10259269739772414,0.10259269739772414,5,positive,geographic_context
1,1571,no2,Latitude,44.79361,-0.22056452726297446,0.09713299216308091,0.09713299216308091,6,positive,geographic_context
1,1571,no2,Temp_3yr,15.289479927007296,0.9536351102366173,0.09475087569848571,0.09475087569848571,7,positive,meteorological_condition
1,1571,no2,rural,0.0,-0.5536674263920707,0.09448102892940168,0.09448102892940168,8,positive,geographic_context
1,1571,no2,traffic,0.0,-0.3281059132780248,-0.08607912635762405,0.08607912635762405,9,negative,traffic
1,1571,no2,num_buildings_500m,1035.0,0.5432572132940789,-0.0822690684523464,0.0822690684523464,10,negative,urban_anthropogenic
1,1571,no2,urban,1.0,0.9693384774922439,0.06772467686661546,0.06772467686661546,11,positive,urban_anthropogenic
1,1571,no2,Altitude,60.0,-0.7083401092523857,0.03786322352568801,0.03786322352568801,12,positive,geographic_context
1,1571,no2,Precip_3yr,2.065200729927007,-0.07179850468751903,0.026135519026975928,0.026135519026975928,13,positive,meteorological_condition
1,1571,no2,num_roads_500m,197.0,0.18487554700862385,0.02066813769209121,0.02066813769209121,14,positive,traffic
1,1571,no2,Wind_3yr,1.7247080291970802,-0.7894644714788874,0.019108404880573093,0.019108404880573093,15,positive,meteorological_condition
1,1571,no2,num_industrial_landuse_1km,1.0,-0.3501889407225115,0.01583370108760853,0.01583370108760853,16,positive,industrial
1,1571,no2,ship_density_10km,0.0,-0.3187453966742202,-0.014676389091856121,0.014676389091856121,17,negative,port_shipping
1,1571,no2,RH_3yr,72.12679744525548,-0.6923271694603481,0.012297220998797181,0.012297220998797181,18,positive,meteorological_condition
1,1571,no2,num_industrial_landuse_500m,0.0,-0.5307933537897446,0.008543647109843362,0.008543647109843362,19,positive,industrial
1,1571,no2,ship_density_5km,0.0,-0.332199815255663,-0.006904465531927603,0.006904465531927603,20,negative,port_shipping
1,1571,no2,ship_density_1km,0.0,-0.14022768049856174,-0.005948238212996631,0.005948238212996631,21,negative,port_shipping
1,1571,no2,num_factory_1km,0.0,-0.1735841355973231,-0.002930479641431709,0.002930479641431709,22,negative,industrial
1,1571,no2,num_factory_500m,0.0,-0.13406790694875997,2.2309758726775776e-05,2.2309758726775776e-05,23,positive,industrial
1,1590,no2,PopulationDensity,718.7,0.21006063683300705,0.5259464860393522,0.5259464860393522,1,positive,urban_anthropogenic
1,1590,no2,num_roads_1km,1129.0,1.064985633885305,0.17855198924980292,0.17855198924980292,2,positive,traffic
1,1590,no2,Temp_3yr,15.788193430656936,1.1187729608191446,0.16133691782377582,0.16133691782377582,3,positive,meteorological_condition
1,1590,no2,rural,0.0,-0.5536674263920707,0.11971453811322984,0.11971453811322984,4,positive,geographic_context
1,1590,no2,Longitude,2.0425,-0.7446602597040065,-0.11794573063248692,0.11794573063248692,5,negative,geographic_context
1,1590,no2,urban,1.0,0.9693384774922439,0.08045255256021897,0.08045255256021897,6,positive,urban_anthropogenic
1,1590,no2,num_industrial_landuse_1km,7.0,0.365402734888889,0.07615658569558925,0.07615658569558925,7,positive,industrial
1,1590,no2,Altitude,171.0,-0.29558314071763137,0.06404283937275569,0.06404283937275569,8,positive,geographic_context
1,1590,no2,Stability_3yr,0.3286861313868613,0.3286861313868613,0.06276969277498635,0.06276969277498635,9,positive,meteorological_condition
1,1590,no2,traffic,0.0,-0.3281059132780248,-0.06235835283148661,0.06235835283148661,10,negative,traffic
1,1590,no2,num_industrial_landuse_500m,3.0,0.8543879809680367,0.0497467708589598,0.0497467708589598,11,positive,industrial
1,1590,no2,Precip_3yr,2.3164051094890508,0.30518670337667236,0.04247530077656754,0.04247530077656754,12,positive,meteorological_condition
