run,sample_id,station_id,pollutant,Latitude,Longitude,y_true,y_pred_fusion,y_pred_lgbm,relerr_fusion,relerr_lgbm,agreement_error,alert_flag,fusion_pass,lgbm_diag_pass,agreement_pass,final_report_eligible_oracle,final_report_eligible_deployable
3,2758,STA.DE_DEBW087,no2,48.34578,9.20764,7.242141301602821,11.92726403351843,13.696260871616214,0.6469250640566007,0.8911893999738837,0.1483153916642854,False,False,False,True,False,False
3,2770,STA.IT1397A,no2,39.22694,8.99583,10.883067253058108,11.482116785489918,10.532030393964689,0.05504418175060315,0.03225532385387269,0.08274488131826137,False,True,True,True,False,False
3,2781,STA-NL00493,no2,51.92711,4.46134,38.93635953288897,35.75107140205009,39.00813669633012,0.08180754873424267,0.0018434482392244223,0.09110399117107917,True,True,True,True,True,True
3,2784,STA-RO0096A,no2,46.19046,21.30253,17.681227267025186,17.5566895686061,18.899735006388145,0.0070434985347939795,0.06891533716928554,0.07649764676699805,False,True,True,True,False,False
3,2786,STA-FR16066,no2,47.73742,7.30908,16.111762053137813,20.383009615558525,19.78000253980031,0.2651012065398434,0.22767469332575888,0.029583809596110636,False,False,False,True,False,False
3,2795,STA-BG0052A,no2,42.66651,23.40016,25.40996455213327,20.886547184808627,22.79974760038214,0.17801746068019247,0.1027241476613847,0.091599650135042,True,True,True,True,True,True
3,2799,STA.DE_DETH020,no2,50.97946,11.03792,19.346569958067136,20.559216559442586,21.859181636386975,0.06268018586121508,0.12987375449328123,0.06323028275681199,False,True,True,True,False,False
3,2806,STA_ES2063A,no2,42.2224,-8.7111,28.684972428761224,27.06616999679077,28.925267073284754,0.05643381514228024,0.00837702197680436,0.06868711295419877,True,True,True,True,True,True
3,2812,STA_ES1878A,no2,37.0161,-6.57042,3.4591692242600853,6.159994845328882,6.617624154985419,0.7807729076448328,0.9130674785851944,0.07429053439235458,False,False,False,True,False,False
3,2822,STA_ES1960A,no2,43.4916,-8.2522,7.301184134938733,8.984399561547376,7.141261904218895,0.23054005941974043,0.021903601874046386,0.20514867383742572,False,False,True,False,False,False
3,2826,STA.DE_DENW008,no2,51.53689,7.45741,28.09911248411872,25.03083384391424,23.74853452037566,0.10919485947631564,0.1548297286846215,0.05122878970082968,True,True,True,True,True,True
3,2842,STA_ES1648A,no2,36.23386,-5.6635,5.175523155224209,4.323856304446606,4.248795610824308,0.16455666868620958,0.1790596843671463,0.01735966418946664,False,True,True,True,False,False
3,2853,STA_ES1808A,no2,40.3677,-4.3981,7.54824478338613,12.770235724917988,15.634647483389987,0.691815260960725,1.0712957676053734,0.22430374958856575,False,False,False,False,False,False
3,2856,STA.DE_DENW064,no2,50.65323,6.28101,17.295546951710378,7.5018019991736065,9.341743263341646,0.5662581804564252,0.4598758111540041,0.24526657220732578,False,False,False,False,False,False
3,2862,STA-RO0135A,no2,44.14938,28.62382,21.49699812706717,24.311878042221394,22.88322694276262,0.13094292966888907,0.06448476233084759,0.05876350220209495,True,True,True,True,True,True
3,2880,STA_ES2019A,no2,39.56472,-0.62556,12.20873605389545,14.259730889682997,13.783383588063902,0.1679940351772282,0.12897711326769631,0.0334050694904547,False,True,True,True,False,False
3,2894,STA.IT0989A,no2,42.57259,12.96206,5.032576107066387,8.439413940445679,8.699919057832489,0.6769570403170022,0.7287208112619441,0.03086767859906347,False,False,False,True,False,False
3,2895,STA-BETN016,no2,51.23365,5.16398,17.068291519779343,18.49942198815682,17.419867417324134,0.08384731804472387,0.02059818915861557,0.05835612436649345,False,True,True,True,False,False
3,2897,STA.IT1830A,no2,44.9203,8.6232,24.35563896144824,24.03293621460965,25.245317177341743,0.013249611197509139,0.036528633756497245,0.05044664336480951,True,True,True,True,True,True
3,2912,STA.IT2061A,no2,43.73056,12.63639,12.659398704115745,15.505459587282488,14.792775936234584,0.22481801446013933,0.1685212133922314,0.04596340060586207,False,False,True,True,False,False
3,2920,STA_PL0236A,no2,49.73814,18.63907,13.689428334489822,16.007124433365878,16.846539775847866,0.16930554297462386,0.2306240525104778,0.05244010849368279,False,True,False,True,False,False
3,2926,STA-RO0123A,no2,45.15408,26.81862,26.890337409959564,24.22837417774807,25.25042921622235,0.09899329973582374,0.060985035930414856,0.04218421882352798,True,True,True,True,True,True
3,2935,STA.DE_DEBW023,no2,47.58815,7.63327,17.571226955673847,15.972273721144084,17.840047438151473,0.09099838262025679,0.015298902176995274,0.11693849907952965,False,True,True,True,False,False
3,2938,STA-BETN052,no2,50.81487,3.32249,18.898989925139286,20.41459656133416,21.126652486894017,0.0801951131460669,0.11787204339491132,0.03487974514077407,False,True,True,True,False,False
3,2940,STA-FR20045,no2,45.7317,4.9803,23.786100662743785,21.763252278672,22.782364178674417,0.08504329532203418,0.04219844596973129,0.046827187705436674,True,True,True,True,True,True
3,2942,STA.IT1735A,no2,45.00028,9.00944,19.553111212047813,24.8644579932286,26.023563580642147,0.2716369134745057,0.330916767930944,0.046616965761451065,False,False,False,True,False,False
3,2949,STA-BETN043,no2,50.88369,4.38298,36.89551601698429,32.74894328771552,33.56197832245239,0.1123869016017038,0.09035075406165474,0.02482629828222841,True,True,True,True,True,True
3,2959,STA.05.1066,no2,47.80556,13.04333,24.48565421099703,27.42180866106145,27.93330618202221,0.11991325302415645,0.1408029346452478,0.018652946167644603,True,True,True,True,True,True
3,2981,STA_ES1820A,no2,38.42795,-6.39735,5.321589398868978,8.930029090110983,9.203941583080338,0.6780755548761743,0.7295474877751784,0.03067319153147564,False,False,False,True,False,False
3,2988,STA.DE_DEST077,no2,52.1279,11.61146,19.6235251743608,19.97262880251979,21.60970994083781,0.017790056826141078,0.10121447333325834,0.08196623257183953,False,True,True,True,False,False
3,2997,STA.IT2089A,no2,38.91829,16.57925,10.747498013332123,13.78337775223473,13.765571507038688,0.2824731609451714,0.28081638044078,0.0012918636856075322,False,False,False,True,False,False
3,3008,STA-RO0069A,no2,44.41949,26.03364,35.50265695844804,30.50165833744518,32.54101759093412,0.1408626578412809,0.08342021753881677,0.06686060247146386,True,True,True,True,True,True
3,3009,STA_ES1851A,no2,42.0979,1.8482,12.885448194509827,15.611492403901744,16.958974051540864,0.2115599058818783,0.31613381175249516,0.08631344216900184,False,False,False,True,False,False
3,3010,STA.DE_DERP053,no2,49.35112,8.423,29.11915586543639,19.224825132084806,20.249914101614028,0.33978769081345506,0.3045844392523773,0.05332110757591303,True,False,False,True,False,False
3,3026,STA_ES1857A,no2,38.9939,-3.9378,12.768350273075535,10.728491822687175,11.489289647520005,0.1597589669115042,0.10017430577941826,0.07091377210307033,False,True,True,True,False,False
3,3044,STA.DE_DESL017,no2,49.25434,6.86774,17.93505250320232,22.73428329111011,23.237826199600466,0.2675894472221359,0.2956653565689131,0.022149055759579116,False,False,False,True,False,False
3,3050,STA-BETR801,no2,51.20966,4.43182,34.31431100689567,29.65694589914844,32.04781066062954,0.1357266099690604,0.06605116871354799,0.0806173625836359,True,True,True,True,True,True
3,3057,STA.IT2268A,no2,40.61107,14.97584,25.969946429063192,22.587928709463284,23.614879347147998,0.13022813610862058,0.09068432572401364,0.04546457758208805,True,True,True,True,True,True
3,3067,STA-GR0110R,no2,38.3753,23.1103,9.013292851564009,12.021479279607243,13.898837736982868,0.3337499928434864,0.5420377391988024,0.15616700841456593,False,False,False,True,False,False
3,3077,STA-LU0102A,no2,49.50504,5.97694,26.00221938346826,21.72423017843066,22.8467526963451,0.16452400236697592,0.12135374443905393,0.051671452022831396,True,True,True,True,True,True
3,3096,STA-CH0010A,no2,47.3776,8.53041,25.375910655012888,22.01034963929996,21.40765677493183,0.13262818663502013,0.15637877719802581,0.027382248531762823,True,True,True,True,True,True
3,3103,STA-NL00550,no2,52.37052,4.64231,25.5534303943171,26.97762664861232,29.61286478080295,0.05573405338387007,0.1588606430626251,0.09768235603295226,True,True,True,True,True,True
3,4,STA-FR16029,o3,48.61036,7.78163,48.83727067557159,50.918606280588,49.18622031783307,0.0426177707271287,0.007145150360840574,0.03402265083353535,False,True,True,True,False,False
3,47,STA.02.SP18,o3,46.80139,13.49389,35.95075554813728,45.634383150780266,43.48169392432305,0.26935811090209877,0.20947927962201546,0.047172528198152874,False,False,False,True,False,False
3,52,STA-RO0150A,o3,45.05019,23.27398,43.58922861608184,48.21497344556025,48.227649230667645,0.10612128214424443,0.10641208300278068,0.000262901422502717,False,True,True,True,False,False
3,55,STA_PL0241A,o3,50.00763,18.45555,50.33767625298212,46.64365566044314,52.481956462965975,0.07338480571173153,0.042597918083889366,0.1251681652864618,False,True,True,True,False,False
3,59,STA.DE_DEHE011,o3,50.13577,8.92157,51.93285384140214,53.13650592437365,53.48588270693677,0.023177083362596895,0.029904554638541164,0.006575080096433477,False,True,True,True,False,False
3,63,STA-FR41003,o3,41.95803,8.82028,50.92002425173524,53.161287958265405,53.354581693299394,0.04401536996545384,0.04781139594612573,0.0036359866816879304,False,True,True,True,False,False
3,71,STA.IT2287A,o3,38.1307,13.34653,61.20622799893858,63.0849641927374,60.471617002331186,0.030695180129781088,0.012002226252206084,0.041425832976739914,False,True,True,True,False,False
3,83,STA.IT1152A,o3,44.79943,10.88365,57.28371945105128,55.12965123172103,56.21383664232015,0.037603497810488086,0.01867690888086573,0.019666103198175792,False,True,True,True,False,False
3,85,STA.IT1921A,o3,44.92784,11.17795,59.60615026979418,54.69677059276915,58.68290913260336,0.0823636429123532,0.01548902475427578,0.07287703635710456,False,True,True,True,False,False
3,91,STA-RO0107A,o3,47.06872,21.92723,52.06740894898978,43.2047350356394,41.76291054494951,0.17021538214684254,0.1979068789875154,0.033371909101324544,False,True,True,True,False,False
